energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.655,163.997,0.475,gaming,-7.342,0.375,0.245,"Drake, J. Cole",4,0.33,74,For All The Dogs,Top Gaming Tracks,7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),2023-10-06,0,4czdORdCWP9umpbhFXK2fW,0,11,247444,0.0306,7aqfrAY2p9BUSiupwk3svU,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.895,125.985,0.762,gaming,-4.562,0.204,0.757,"FISHER, Kita Alexander",4,0.0734,73,Atmosphere,Top Gaming Tracks,63HwAAXuSV2tzIUPoHOwZa,Atmosphere,2023-08-11,0.142,5WAQTwGucEJPQLgh235Pbz,1,8,182857,0.00623,63HwAAXuSV2tzIUPoHOwZa,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.915,154.964,0.737,gaming,-2.749,0.084,0.304,"Memphis Cult, Groove Dealers, SPLYXER",4,0.0412,73,Memphis Cult Vol. 6,Top Gaming Tracks,3K5KXm1uZjiyQk0J7op1xf,9mm,2023-02-23,2.58E-05,5CZnhiTI3K85wLKwPLNOJB,1,0,86710,0.00322,3K5KXm1uZjiyQk0J7op1xf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.85,106.036,0.815,gaming,-4.704,0.0245,0.694,"bbno$, Rich Brian",4,0.113,73,eat ya veggies,Top Gaming Tracks,1golLrmqyxDWedF7YUHCOD,edamame,2021-10-08,0.000143,5uAILcUFqdFsH5K3Cip47a,0,4,133707,0.0232,1golLrmqyxDWedF7YUHCOD,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.546,118.051,0.76,gaming,-13.092,0.103,0.113,Yeat,4,0.0616,73,2093,Top Gaming Tracks,5NAOhPAZ57eFAXr3qatS6i,Breathe,2024-02-16,0.924,1jXYc5gip5tqCTDOotfY5L,1,11,170847,0.0284,5NAOhPAZ57eFAXr3qatS6i,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.86,146.441,0.585,gaming,-5.274,0.18,0.607,Odetari,4,0.116,73,GOOD LOYAL THOTS,Top Gaming Tracks,06tNJ27nVxbDwhiQMChWyr,GOOD LOYAL THOTS,2023-03-15,0.000142,0uj4fkv8FHhc7sZyxMnAAw,1,6,102557,0.0566,06tNJ27nVxbDwhiQMChWyr,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.636,75.486,0.654,gaming,-6.904,0.412,0.267,Key Glock,4,0.0845,73,Glockoma 2 (Deluxe),Top Gaming Tracks,5GCU2LJWPzoP8Q6nexs61z,Let's Go,2023-06-23,0,49vCWZ0yKkRvfetjsYVLnx,1,8,140107,0.00258,5GCU2LJWPzoP8Q6nexs61z,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.765,145.988,0.588,gaming,-5.914,0.2,0.492,"League of Legends, NewJeans",4,0.0518,73,GODS,Top Gaming Tracks,210JJAa9nJOgNa0YNrsT5g,GODS,2023-10-04,3.23E-05,0rAaP1OBxVCn2cIUZNjGRs,0,3,220878,0.00685,210JJAa9nJOgNa0YNrsT5g,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.758,165.409,0.681,gaming,-6.524,0.555,0.331,"21 Savage, Travis Scott, Metro Boomin",4,0.188,73,american dream,Top Gaming Tracks,2yUzr8Sr6ldG8vmHhZwTnz,née-nah,2024-01-12,0,2RRYaYHY7fIIdvFlvgb5vq,1,1,220584,0.00465,2yUzr8Sr6ldG8vmHhZwTnz,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.683,145.379,0.501,afrobeats,-7.881,0.0685,0.623,"Bnxn, Rema",5,0.211,71,Fi Kan We Kan,African Heat,771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,2024-10-15,9.25E-05,6EKtDHfQtcqhwIPoZr7jTp,0,6,161379,0.109,771KDfpsOtJPQmocQpMdkR,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.819,110.14,0.726,afrobeats,-7.094,0.27,0.636,Young Jonn,4,0.106,70,Jiggy Forever,African Heat,4KZMoDuxwSYP63bhbnMqe3,Stronger,2024-04-12,9.65E-05,6xr2tWr8pg5ndECtOD66lp,1,8,141818,0.477,4KZMoDuxwSYP63bhbnMqe3,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.529,112.014,0.782,afrobeats,-8.626,0.413,0.44,Ayo Maff,4,0.0592,69,MAFFIAN,African Heat,10y7iW3rc8bzGbhAC3mNPA,Are you there?,2024-08-15,1.42E-06,34MCeC9R3RzTxf3vzEJmWi,1,0,156429,0.509,10y7iW3rc8bzGbhAC3mNPA,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.634,101.837,0.502,afrobeats,-3.367,0.188,0.645,"Asake, Wizkid",3,0.144,72,Lungu Boy,African Heat,13VXuHw3O8Yt7VwRIDqSo4,MMS,2024-08-08,0.0341,3kS42vslfpYnxWkGN4JvlW,0,8,219628,0.677,13VXuHw3O8Yt7VwRIDqSo4,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.841,147.989,0.754,afrobeats,-4.563,0.0903,0.838,Rema,4,0.0921,68,HEIS,African Heat,7ySC0IjVS1PMEdsZOvsUK2,OZEBA,2024-07-10,0,2DDaN7Pgx9uDPd8IbWWW9H,1,2,137684,0.136,7ySC0IjVS1PMEdsZOvsUK2,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.814,93.482,0.683,afrobeats,-3.505,0.0858,0.758,Tyla,4,0.0466,78,TYLA +,African Heat,1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,2024-10-11,0.00826,5QsVRNOKVMCeVAIUoOQJ13,1,2,156826,0.277,1Cbl3Yq8rHo7hhDQmLQagU,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.792,113.981,0.749,afrobeats,-4.621,0.0712,0.903,"Davido, YG Marley",4,0.0402,76,Awuke,African Heat,6e0YUaVAfDxUabmybOjguy,Awuke,2024-10-31,1.63E-05,6t9A9CaPsaknVT4WgCPuXL,1,5,172632,0.308,6e0YUaVAfDxUabmybOjguy,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.705,197.98,0.374,afrobeats,-8.37,0.14,0.718,"Hyce, BoyPee, Brown Joel",5,0.145,68,Constantly,African Heat,3MldGIMtPcupNBI4Dnxolr,Constantly,2024-08-28,0,6tqG51134jDxxuWMaEgn8O,1,11,193567,0.172,3MldGIMtPcupNBI4Dnxolr,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.648,93.2,0.737,afrobeats,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4,0.138,77,Piece of My Heart (feat. Brent Faiyaz),African Heat,2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),2024-10-18,6.92E-06,2aM3higgzzkjpJf4EDJ8Gq,1,1,259354,0.252,2nYeyMeqYDiFSYYtl2BWD6,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.719,113.012,0.897,afrobeats,-7.164,0.0677,0.546,"Smur Lee, ODUMODUBLVCK, Shallipopi",4,0.157,71,JUJU (feat. Shallipopi),African Heat,6XBIOtdSL47qn201KKNCA0,JUJU (feat. Shallipopi),2024-08-22,0.000531,6xtWvj11zaodhnfa7izxCL,0,6,157756,0.116,6XBIOtdSL47qn201KKNCA0,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.52,95.865,0.578,afrobeats,-8.399,0.124,0.425,"FOLA, Bnxn",4,0.151,68,alone (Remix),African Heat,2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,2024-10-04,3.38E-06,1bE7lrP5TzEIX3UHiwMhKR,0,11,154579,0.554,2GSK9VfsKWpVOV6ZzKiMA4,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.651,67.813,0.49,afrobeats,-6.259,0.108,0.567,"Ayo Maff, Fireboy DML",5,0.138,68,Dealer,African Heat,5Wxkvvb6pLky16pwq4gBI3,Dealer,2024-04-16,7.59E-06,3RShBBcnQmqfmBJgmfz3or,1,11,180594,0.714,5Wxkvvb6pLky16pwq4gBI3,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.935,166.008,0.574,j-pop,-2.783,0.367,0.836,YOASOBI,4,0.0926,72,アイドル,Anime Hits,7ovUcF5uHTBRzUpB6ZOmvt,アイドル,2023-04-12,1.07E-06,7yMkS4NCpG0FH6NoaH3F0a,1,1,213234,0.112,7ovUcF5uHTBRzUpB6ZOmvt,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.941,101.921,0.577,j-pop,-5.17,0.0891,0.292,Kenshi Yonezu,4,0.105,72,KICK BACK,Anime Hits,3khEEPRyBeOUabbmOPJzAG,KICK BACK,2022-10-12,3.36E-06,6RH1fEIz8HVXregzz5Xp2B,1,1,193495,0.00207,3khEEPRyBeOUabbmOPJzAG,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.794,149.923,0.531,j-pop,-4.363,0.082,0.775,Mrs. GREEN APPLE,4,0.0964,77,ライラック,Anime Hits,78W4mTLIh4qoLu92W4IQhO,ライラック,2024-04-11,0,40CHqDtwO8xlI3Ns7sZZel,1,10,288200,0.0176,78W4mTLIh4qoLu92W4IQhO,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.898,151.99,0.479,j-pop,-4.809,0.297,0.639,Tatsuya Kitani,4,0.169,71,青のすみか,Anime Hits,12usPU2WnqgCHAW1EK2dfd,青のすみか,2023-07-07,0,4QjNVlIw8Rx6jItSZtn2VS,1,1,196467,0.0134,12usPU2WnqgCHAW1EK2dfd,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.822,157.013,0.853,j-pop,-6.836,0.166,0.746,Creepy Nuts,4,0.246,80,Bling-Bang-Bang-Born,Anime Hits,0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,2024-01-07,0.00985,6M2PMiBa5zM37GQChwBHA6,0,6,168136,0.0841,0kdqcbwei4MDWFEX5f33yG,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.905,141.131,0.545,j-pop,-3.823,0.182,0.735,Yuuri,4,0.0684,73,カーテンコール,Anime Hits,1nysdCpKAh6yif4JkmoiNy,カーテンコール,2024-07-19,0,11GFYcT1N05hLyrWABo9BK,1,5,243027,0.103,1nysdCpKAh6yif4JkmoiNy,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.571,101.955,0.695,j-pop,-6.249,0.118,0.726,ヨルシカ,4,0.111,70,晴る,Anime Hits,5eY7692tmgHB9dbmq6wa2M,晴る,2024-01-05,3.58E-06,4O53dhmIctih3p2suAAgga,0,11,270705,0.032,5eY7692tmgHB9dbmq6wa2M,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.811,139.959,0.693,j-pop,-5.765,0.106,0.944,OneRepublic,4,0.0313,69,Nobody (from Kaiju No. 8),Anime Hits,47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,2024-04-12,0,3YmKf1haPAblZIrIPpuRTf,1,5,153626,0.395,47N81NMkB488fuOwOC3Oip,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.808,115.063,0.576,j-pop,-4.241,0.127,0.172,YUNGBLUD,4,0.0407,68,Abyss (from Kaiju No. 8),Anime Hits,2kLWSmKHhfUBepkIA9oNe5,Abyss - from Kaiju No. 8,2024-01-19,0,1KuM2MPT5uEYg1aY4KrnZ0,1,1,123293,0.00615,2kLWSmKHhfUBepkIA9oNe5,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.951,169.955,0.436,j-pop,-4.748,0.149,0.428,"MAN WITH A MISSION, milet",4,0.202,68,絆ノ奇跡,Anime Hits,2VBLFxCUyFp5BfmsZpxcis,絆ノ奇跡,2023-04-10,0,1xml9CR90tJdvTESDk4Q4s,0,7,223320,0.0046,2VBLFxCUyFp5BfmsZpxcis,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.514,82.05,0.829,j-pop,-5.333,0.231,0.757,Vaundy,4,0.0531,68,タイムパラドックス,Anime Hits,3jNwPOqdPvQIr5dRT0hzgY,タイムパラドックス,2024-01-07,1.45E-06,4cHdtiNVgGR80HprOsOdiK,1,2,226558,0.439,3jNwPOqdPvQIr5dRT0hzgY,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.836,105.173,0.543,metal,-9.11,0.153,0.56,Metallica,4,0.0353,75,Master Of Puppets (Remastered),Metal Essentials,2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,1986-03-03,0.431,2Lq2qX3hYhiuPckC8Flj21,0,4,515387,0.000647,2MuWTIM3b0YEAskbeeFE1i,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.908,159.756,0.285,metal,-4.601,0.311,0.669,Iron Maiden,4,0.0705,71,Piece of Mind (2015 Remaster),Metal Essentials,4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,1983-01-01,0.00909,7I9Wh2IgvI3Nnr8Z1ZSWby,0,4,252733,0.0318,4OROzZUy6gOWN4UGQVaZMF,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.704,118.242,0.43,metal,-8.008,0.0933,0.703,Pantera,4,0.0804,73,Vulgar Display of Power,Metal Essentials,7fcfNW0XxTWlwVlftzfDOR,Walk,1992-02-21,0.00221,7kW0cpKgSVsEqcc8xgbSb0,0,1,315120,0.000155,7fcfNW0XxTWlwVlftzfDOR,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.934,127.066,0.417,metal,-3.908,0.132,0.287,System Of A Down,4,0.119,83,Toxicity,Metal Essentials,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,2001-09-04,0.0015,6jWde94ln40epKIQCd8XUh,0,7,210240,0.000278,2DlHlPMa4M17kufBvI2lEN,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.891,92.049,0.283,metal,-8.165,0.159,0.226,Korn,4,0.178,68,Korn,Metal Essentials,1pr9TZGOXeJUggIal1Wq3R,Blind,1994-10-11,0.0038,7D3XFJlfZIkmGWqZXm2X8z,1,2,258267,0.00678,1pr9TZGOXeJUggIal1Wq3R,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.695,102.178,0.437,metal,-9.447,0.124,0.413,Metallica,3,0.0617,72,...And Justice For All,Metal Essentials,5IX4TbIR5mMHGE4wiWwKW0,One,1988-08-25,0.0857,6Eycw3dwcDMEFSqkUvLQ7g,1,7,447440,0.00111,5IX4TbIR5mMHGE4wiWwKW0,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.763,148.366,0.365,metal,-9.45,0.0865,0.342,Danzig,4,0.0591,69,Danzig,Metal Essentials,7txxAtOMwLLnQTpKeBL6bp,Mother,1988-01-01,0.000457,3elIDlrTtrgKfbxYVgp3uW,0,11,204867,0.00726,7txxAtOMwLLnQTpKeBL6bp,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.908,114.816,0.415,metal,-9.701,0.082,0.437,Pantera,4,0.0765,71,Cowboys from Hell,Metal Essentials,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,1990-07-20,0.0345,5szY4sBOSD6IFjFN1RtWTe,1,2,243533,0.00437,2SgbR6ttzoNlCRGQOKjrop,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.982,143.772,0.354,metal,-3.026,0.204,0.194,Slipknot,4,0.168,80,Vol. 3: The Subliminal Verses,Metal Essentials,61mWefnWQOLf90gepjOCb3,Duality,2004-01-01,0.000294,4ZDBQSIDIZRUBOG2OHcN3T,0,4,252613,0.000237,61mWefnWQOLf90gepjOCb3,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.828,123.257,0.577,metal,-8.691,0.0581,0.604,Metallica,4,0.0298,79,Metallica,Metal Essentials,5sICkBXVmaCQk5aISGR3x1,Enter Sandman,1991-08-12,0.0114,2Kh43m04B1UkVcpcRa1Zug,0,6,331267,0.00213,5sICkBXVmaCQk5aISGR3x1,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.916,118.004,0.58,metal,-4.358,0.126,0.683,Avenged Sevenfold,4,0.0387,75,Hail to the King,Metal Essentials,5anCkDvJ17aznvK5TED5uo,Hail to the King,2013-08-23,0.0259,0ks45m1bsP2JsZpM5D2FFA,0,3,305907,0.000297,5anCkDvJ17aznvK5TED5uo,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.898,103.299,0.353,metal,-5.877,0.39,0.525,Korn,4,0.052,77,Follow The Leader,Metal Essentials,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,1998-08-18,0.105,0gsiszk6JWYwAyGvaTTud4,1,2,255733,2.23E-05,6W21LNLz9Sw7sUSNWMSHRu,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.963,125.033,0.59,metal,-6.489,0.0781,0.586,Rob Zombie,4,0.0676,77,Hellbilly Deluxe,Metal Essentials,6Nm8h73ycDG2saCnZV8poF,Dragula,1998-01-01,0.000105,2B4lHoTCpWbxQPTZmCOjnH,0,0,222827,8.75E-05,6Nm8h73ycDG2saCnZV8poF,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.949,129.984,0.554,metal,-4.928,0.2,0.233,Avenged Sevenfold,4,0.0787,70,Nightmare,Metal Essentials,4UEo1b0wWrtHMC8bVqPiH8,Nightmare,2010-07-23,9.98E-05,7vfuTRXIAYJz5Uc8SddnTr,1,2,374453,0.000318,4UEo1b0wWrtHMC8bVqPiH8,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.781,71.841,0.443,metal,-4.277,0.166,0.372,Deftones,4,0.0377,77,Around the Fur,Metal Essentials,1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),1997-10-27,0.205,7o4UsmV37Sg5It2Eb7vHzu,1,1,214760,1.33E-05,1158ckiB5S4cpsdYHDB9IF,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.714,107.441,0.567,metal,-8.512,0.186,0.191,TOOL,3,0.0302,68,Lateralus,Metal Essentials,55mJleti2WfWEFNFcBduhc,Schism,2001-05-15,0.417,5l5m1hnH4punS1GQXgEi3T,0,9,403533,0.0012,55mJleti2WfWEFNFcBduhc,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.821,94.895,0.669,hip-hop,-4.37,0.147,0.684,"Dr. Dre, Snoop Dogg",4,0.29,76,The Chronic,Hip-Hop Drive,5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",1992-12-15,0,2V5rhszUpCudPcb01zevOt,0,11,237573,0.00182,5Tbpp3OLLClPJF8t1DmrFD,modern,audio_features,3i47D9xIUamcm3ZkOIWwkr
0.72,103.314,0.916,reggae,-8.548,0.0958,0.761,Bob Marley & The Wailers,4,0.1,79,Uprising,Reggae Classics,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,1980-06-10,0.00016,321q9p7PELvzcFAWxml7VX,1,0,237000,0.36,5O4erNlJ74PIF6kGol1ZrC,classic,audio_features,71R43lBYQZ6JQXH6LmRo1I
0.661,76.71,0.836,reggae,-6.502,0.449,0.753,Damian Marley,4,0.338,68,Welcome to Jamrock,Reggae Classics,22AbXxQbMdVqEz7xJjhccG,Welcome To Jamrock,2005-01-01,0,4Y0PrDckfFKxKaVXsscDLB,0,7,213200,0.0208,22AbXxQbMdVqEz7xJjhccG,classic,audio_features,71R43lBYQZ6JQXH6LmRo1I
0.733,95.107,0.883,reggae,-9.153,0.334,0.946,Chaka Demus & Pliers,4,0.128,68,Tease Me,Reggae Classics,1HGyhNaRUFEDBiVLbvtbL6,Murder She Wrote,1993-01-01,0.00026,6GTzBIyPe32G2mXBaYSqYY,0,11,245000,0.161,1HGyhNaRUFEDBiVLbvtbL6,classic,audio_features,71R43lBYQZ6JQXH6LmRo1I
0.463,124.084,0.929,reggae,-8.651,0.0634,0.755,Bob Marley & The Wailers,4,0.308,70,Confrontation,Reggae Classics,7BfW1eoDh27W69nxsmRicb,Buffalo Soldier,1983-05-23,5.30E-06,5Rg4ZSwf1LPCuAMr0msdun,1,9,255840,0.143,7BfW1eoDh27W69nxsmRicb,classic,audio_features,71R43lBYQZ6JQXH6LmRo1I
0.775,93.431,0.816,hip-hop,-3.323,0.0543,0.527,"Dr. Dre, Snoop Dogg",4,0.234,81,2001,90s Hip-Hop,503OTo2dSqe7qk76rgsbep,Still D.R.E.,1999-11-16,0.00031,7q2B4M5EiBkqrlsNW8lB7N,1,11,270587,0.16,503OTo2dSqe7qk76rgsbep,90s,audio_features,37i9dQZF1DX186v583rmzp
0.697,93.941,0.901,hip-hop,-3.439,0.287,0.67,The Notorious B.I.G.,4,0.28,78,Life After Death (2014 Remastered Edition),90s Hip-Hop,7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,1997-03-04,0,7dRdaGSxgcBdJnrOviQRuB,1,9,229827,0.145,7KwZNVEaqikRSBSpyhXK2j,90s,audio_features,37i9dQZF1DX186v583rmzp
0.505,99.935,0.535,hip-hop,-8.926,0.0923,0.495,Ms. Lauryn Hill,4,0.245,74,The Miseducation of Lauryn Hill,90s Hip-Hop,0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),1998-08-25,0,1BZoqf8Zje5nGdwZhOjAtD,0,2,320267,0.0393,0uEp9E98JB5awlA084uaIg,90s,audio_features,37i9dQZF1DX186v583rmzp
0.63,95,0.874,hip-hop,-3.585,0.0582,0.717,2Pac,4,0.298,74,R U Still Down? [Remember Me],90s Hip-Hop,4AE7Lj39VnSZNOmGH2iZaq,Do For Love,1997-01-01,0.00479,7zURSbIVZ5vl3NIKkrVRvl,1,1,281600,0.0578,4AE7Lj39VnSZNOmGH2iZaq,90s,audio_features,37i9dQZF1DX186v583rmzp
0.786,93.857,0.763,hip-hop,-6.472,0.0817,0.504,Mobb Deep,4,0.229,74,The Infamous,90s Hip-Hop,33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",1995-04-25,0.0114,1cCAb1vN8uUsdfEylVmTLs,0,10,325507,0.0146,33ZXjLCpiINn8eQIDYEPTD,90s,audio_features,37i9dQZF1DX186v583rmzp
0.706,174.039,0.584,hip-hop,-7.899,0.125,0.579,"Luniz, Michael Marshall",4,0.366,73,Operation Stackola,90s Hip-Hop,4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,1995-07-04,0,5pMShIZc6oWiEtcQvXsKfb,0,10,253533,0.209,4IYKjN1DrYzxKXt0umJqsG,90s,audio_features,37i9dQZF1DX186v583rmzp
0.62,94.121,0.9,hip-hop,-6.518,0.0647,0.867,"Big Pun, Joe",4,0.312,72,Capital Punishment,90s Hip-Hop,3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,1998-04-28,0.00156,3IIHk2ZLXKWuVAjCbQ9g4Y,0,4,236800,0.2,3GKL13lkM5nRc4zC1lIOrR,90s,audio_features,37i9dQZF1DX186v583rmzp
0.818,96.063,0.889,hip-hop,-4.639,0.179,0.782,The Notorious B.I.G.,4,0.253,73,Ready to Die (The Remaster),90s Hip-Hop,5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,1994-09-13,0,2HTbQ0RHwukKVXAlTmCZP2,1,9,302760,0.47,5ByAIlEEnxYdvpnezg7HTX,90s,audio_features,37i9dQZF1DX186v583rmzp
0.821,94.895,0.669,hip-hop,-4.37,0.147,0.684,"Dr. Dre, Snoop Dogg",4,0.29,76,The Chronic,90s Hip-Hop,5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",1992-12-15,0,2V5rhszUpCudPcb01zevOt,0,11,237573,0.00182,5Tbpp3OLLClPJF8t1DmrFD,90s,audio_features,37i9dQZF1DX186v583rmzp
0.514,181.033,0.512,hip-hop,-11.562,0.126,0.565,Wu-Tang Clan,4,0.387,72,Enter The Wu-Tang (36 Chambers) [Expanded Edition],90s Hip-Hop,119c93MHjrDLJTApCVGpvx,C.R.E.A.M. (Cash Rules Everything Around Me),1993-11-09,0.00958,3tQd5mwBtVyxCoEo4htGAV,0,11,252027,0.555,119c93MHjrDLJTApCVGpvx,90s,audio_features,37i9dQZF1DX186v583rmzp
0.611,102.304,0.897,hip-hop,-10.489,0.0894,0.769,Cypress Hill,4,0.211,70,Black Sunday,90s Hip-Hop,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,1993-07-20,0.186,02lktkm4J7K7N8T63Gm7KX,1,11,208267,0.0291,1oTHteQbmJw15rPxPVXUTv,90s,audio_features,37i9dQZF1DX186v583rmzp
0.734,97.044,0.918,hip-hop,-2.832,0.191,0.608,Outkast,4,0.269,70,ATLiens,90s Hip-Hop,2vfvGlqCB7oertO5VLE0sz,ATLiens,1996-08-27,8.01E-06,1IaBCF26OjgYwUCEPaIyC0,0,11,230693,0.0296,2vfvGlqCB7oertO5VLE0sz,90s,audio_features,37i9dQZF1DX186v583rmzp
0.91,84.099,0.665,hip-hop,-4.682,0.227,0.887,Nas,4,0.223,70,Illmatic,90s Hip-Hop,0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,1994-04-19,0,3kEtdS2pH6hKcMU9Wioob1,0,6,293973,0.0394,0trHOzAhNpGCsGBEu7dOJo,90s,audio_features,37i9dQZF1DX186v583rmzp
0.735,101.368,0.934,hip-hop,-6.668,0.107,0.768,"Ice Cube, Das EFX",4,0.251,69,Bootlegs And B-Sides,90s Hip-Hop,3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,1994-11-22,8.60E-06,5WMLlQk7xLN9A40jipd3xo,1,1,273107,0.031,3NGT0Td7H4Is1qrlDQJxma,90s,audio_features,37i9dQZF1DX186v583rmzp
0.54,84.115,0.773,hip-hop,-7.123,0.131,0.322,2Pac,4,0.103,68,Me Against The World,90s Hip-Hop,6tDxrq4FxEL2q15y37tXT9,Dear Mama,1995-03-14,0,3OrucS4sHv6Bl9GS4rafEk,1,6,280000,0.371,6tDxrq4FxEL2q15y37tXT9,90s,audio_features,37i9dQZF1DX186v583rmzp
0.703,94.828,0.813,hip-hop,-5.077,0.237,0.241,Mobb Deep,4,0.268,68,The Infamous,90s Hip-Hop,7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,1995-04-25,1.26E-06,1cCAb1vN8uUsdfEylVmTLs,0,11,224533,0.125,7N1Vjtzr1lmmCW9iasQ8YO,90s,audio_features,37i9dQZF1DX186v583rmzp
0.884,104.536,0.845,hip-hop,-4.506,0.203,0.904,"The Notorious B.I.G., Mase, Diddy",4,0.0759,72,Life After Death (2014 Remastered Edition),90s Hip-Hop,4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,1997-03-04,2.10E-06,7dRdaGSxgcBdJnrOviQRuB,0,6,257400,0.0128,4INDiWSKvqSKDEu7mh8HFz,90s,audio_features,37i9dQZF1DX186v583rmzp
0.666,96.662,0.848,hip-hop,-6.547,0.129,0.744,A Tribe Called Quest,4,0.274,68,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),90s Hip-Hop,3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,1990-04-17,0.000699,3kV0i1qqudjf0PGawJ4jck,1,0,251573,0.173,3Ti0GdlrotgwsAVBBugv0I,90s,audio_features,37i9dQZF1DX186v583rmzp
